Code,Year,Sales,Bills
2372,2006,1102.0,1
2372,2007,2896.52,14
2372,2008,2510.24,13
2372,2009,2255.04,12
2372,2010,709.92,2
2372,2011,537.66,1
2372,2012,546.93,1
2372,2013,0.0,2
23720,2012,91.6388,1
23723,2012,88.5,1
23725,2012,88.5,1
23726,2012,88.5,1
23727,2012,91.6388,1
23728,2012,88.5,1
23729,2012,91.6388,1
23730,2012,93.7005,2
23731,2012,91.6388,1
23732,2012,18.077606,2
23733,2012,91.6388,1
23734,2012,91.6388,1
23735,2012,88.5,1
23736,2012,91.6388,1
23738,2012,88.5,1
23739,2012,92.04,1
23741,2012,24.2605,3
23742,2012,92.04,1
23743,2012,88.5,1
23744,2012,0.0,2
23745,2012,92.04,1
23746,2012,88.5,1
23748,2012,107222.06,18
23748,2013,182464.38,23
23748,2014,134737.61,32
23748,2015,209137.08,37
23748,2016,2350.43,2
23749,2012,137.868,2
23750,2012,87.0,1
23751,2012,87.0,1
23752,2012,117.05,2
23753,2012,88.5,1
23754,2012,92.04,1
23755,2012,88.5,1
23757,2012,90.86,1
23758,2012,101.48,1
23760,2012,88.5,1
23761,2012,92.04,1
23762,2012,88.5,1
23763,2012,65604.4,12
23763,2013,36886.85,24
23763,2014,0.0,2
23765,2012,92.04,1
23766,2012,22680.6,3
23766,2013,22360.8,7
23766,2014,24593.25,9
23766,2015,21114.5,6
23766,2016,13653.76,5
23766,2017,15367.0,2
23769,2012,13641.335,11
23769,2013,6310.8154,22
23769,2014,7.623001,5
23770,2012,6980.88,2
23771,2012,88.5,1
23772,2012,769.61957,2
23773,2012,88.5,1
23774,2012,0.0,2
23775,2012,92.04,1
23776,2012,92.04,1
23777,2012,88.5,1
23778,2012,92.04,1
23779,2012,88.5,1
23780,2012,1188.26,2
23781,2012,92.04,1
23782,2012,76.7,1
23783,2012,88.5,1
23784,2012,92.04,1
23785,2012,88.5,1
23787,2012,92.04,1
23790,2012,88.5,1
23791,2012,92.04,1
23793,2012,92.04,1
23794,2012,106.2,3
23795,2012,92.04,1
23796,2012,8637.6,3
23796,2013,-1272.04,3
23797,2012,92.04,1
23799,2012,92.04,1
23800,2012,92.04,1
23801,2012,92.04,1
23802,2012,751.66,1
23803,2012,92.04,1
23804,2012,92.04,1
23807,2012,86.14,1
23811,2012,188.79999,2
23811,2013,1554.85,5
23811,2014,484.0,6
23811,2015,502.15,7
23811,2016,592.9,8
23811,2017,744.15,9
23811,2018,695.75,11
23811,2019,417.45,7
23811,2020,308.55,4
23812,2012,17.7,1
23812,2013,18.15,1
23812,2014,18.15,1
23812,2015,18.15,1
23812,2016,18.15,1
23812,2017,18.15,1
23812,2018,24.2,1
23812,2019,24.2,1
23812,2020,24.2,1
23813,2012,64.9,1
23813,2013,36.3,1
23813,2014,36.3,1
23813,2015,36.3,1
23813,2016,36.3,1
23813,2017,36.3,1
23815,2012,88.5,1
23816,2012,92.04,1
23818,2012,17110.0,2
23818,2013,3025.0,1
23818,2014,-3025.0,1
23819,2012,75982.195,12
23819,2013,6461.4,1
23820,2012,15994.574,4
23820,2013,4469.256,3
23821,2012,24.2605,3
23822,2012,88.5,1
23823,2012,711.93,2
23823,2013,189.97,1
23824,2012,88.5,1
23825,2012,11.800003,2
23826,2012,12580.375,5
23826,2013,3124.825,1
23826,2014,1839.2,1
23826,2015,3862.32,1
23826,2016,4065.6,1
23826,2017,2758.8,1
23826,2018,1815.0,1
23827,2012,88.5,1
23828,2012,181.72,1
23829,2012,84.0,1
23831,2012,88.5,1
23833,2012,16478.7,3
23833,2013,12527.735,8
23833,2014,38845.598,12
23833,2015,33526.992,14
23833,2016,33865.25,14
23833,2017,41204.8,15
23833,2018,47884.84,14
23833,2019,45677.49,13
23833,2020,57013.14,12
23833,2021,71278.08,16
23833,2022,22955.87,7
23834,2012,22372.8,1
23834,2013,7671.4004,2
23834,2014,19265.258,3
23834,2015,25707.66,4
23834,2016,4464.9,1
23834,2017,4464.9,1
23834,2018,4464.9,1
23834,2019,4643.49,1
23834,2020,4875.69,1
23834,2021,5119.48,1
23834,2022,5375.51,1
23835,2012,40169.594,3
23835,2013,209184.08,32
23835,2014,461117.3,32
23835,2015,418244.84,29
23835,2016,187344.64,28
23835,2018,-39809.008,5
23836,2012,15.340004,2
23837,2012,93.0,1
23838,2012,92.04,1
23839,2012,1003.0,2
23839,2013,149.556,1
23839,2014,0.0,2
23840,2012,1911.6,1
23840,2013,20734.56,4
23841,2012,88.5,1
23842,2012,88.5,1
23844,2012,92.04,1
23846,2012,4063.4001,4
23847,2012,92.04,1
23848,2012,88.5,1
23849,2012,92.04,1
23850,2012,92.04,1
23851,2012,92.04,1
23852,2012,92.04,1
23853,2012,92.04,1
23854,2012,88.5,1
23855,2012,88.5,1
23856,2012,92.04,1
23858,2012,252.52,1
23859,2012,76.7,1
23860,2012,92.04,1
23861,2012,92.04,1
23862,2012,92.04,1
23863,2012,5015.0,1
23863,2014,-2507.495,1
23864,2012,76.7,1
23865,2012,92.04,1
23866,2012,101.48,1
23867,2012,92.04,1
23869,2012,92.04,1
23870,2012,88.5,1
23871,2012,84.0,1
23872,2012,92.04,1
23873,2012,38.232,1
23874,2012,88.5,1
23875,2012,88.5,1
23875,2014,27.8905,1
23876,2012,88.5,1
23877,2012,92.04,1
23878,2012,24.072,1
23879,2012,119.652,2
23880,2012,88.5,1
23881,2012,88.5,1
23883,2012,27.612,1
23884,2012,27.612,1
23885,2012,27.612,1
23886,2012,24.072,1
23887,2012,27.612,1
23888,2012,27.612,1
23889,2012,27.612,1
23890,2012,41.064,1
23891,2012,24.072,1
23891,2014,24.2605,1
23893,2012,27.612,1
23894,2012,48.144,1
23895,2012,41.772,1
23896,2012,38.232,1
23897,2012,27.612,1
23897,2015,90.75,1
23898,2012,27.612,1
23899,2012,27.612,1
23900,2012,27.612,1
23901,2012,27.612,1
23902,2012,27.612,1
23903,2012,27.612,1
23904,2012,36.4,1
23905,2012,27.612,1
23906,2012,24.072,1
23907,2012,24.072,1
23908,2012,27.612,1
23909,2012,173823.72,10
23909,2013,65041.13,7
23909,2014,141577.25,4
23909,2020,24950.2,1
23910,2012,27.612,1
23911,2012,27.612,1
23912,2012,27.612,1
23913,2012,27.612,1
23914,2012,27.612,1
23915,2012,27.612,1
23916,2012,27.612,1
23917,2012,24.072,1
23918,2012,24.072,1
23919,2012,24.072,1
23920,2012,27.612,1
23921,2012,27.612,1
23923,2012,27.612,1
23924,2012,27.612,1
23925,2012,68.676,1
23926,2012,27.612,1
23927,2012,27.612,1
23928,2012,27.612,1
23929,2012,24.072,1
23930,2012,27.612,1
23931,2012,41.064,1
23932,2012,27.612,1
23933,2012,27.612,1
23934,2012,24.072,1
23935,2012,24.072,1
23936,2012,24.072,1
23937,2012,27.612,1
23938,2012,24.072,1
23939,2012,27.612,1
23940,2012,27.612,1
23941,2012,24.072,1
23942,2012,27.612,1
23943,2012,24.072,1
23944,2012,58.056,1
23945,2012,27.612,1
23946,2012,24.072,1
23947,2012,27.612,1
23948,2012,27.612,1
23949,2012,24.072,1
23950,2012,24.072,1
23951,2012,24.072,1
23952,2012,24.072,1
23953,2012,24.072,1
23954,2012,76.458,2
23955,2012,41.772,1
23956,2012,42.4,1
23957,2012,38.232,1
23958,2012,27.612,1
23959,2012,27.612,1
23960,2012,27.612,1
23961,2012,48.143997,2
23962,2012,27.612,1
23963,2012,27.612,1
23964,2012,27.612,1
23965,2012,27.612,1
23966,2012,24.072,1
23967,2012,27.612,1
23968,2012,27.612,1
23969,2012,27.612,1
23970,2012,27.612,1
23971,2012,48.143997,2
23972,2012,27.612,1
23973,2012,27.612,1
23974,2012,27.612,1
23975,2012,27.612,1
23976,2012,24.072,1
23977,2012,24.072,1
23978,2012,24.072,1
23979,2012,24.072,1
23980,2012,27.612,1
23981,2012,27.612,1
23982,2012,55.224,2
23983,2012,27.612,1
23984,2012,27.612,1
23985,2012,27.612,1
23986,2012,27.612,1
23987,2014,2746.7,1
23988,2012,27.612,1
23989,2012,27.612,1
23990,2012,27.612,1
23991,2012,27.612,1
23992,2012,27.612,1
23993,2012,27.612,1
23994,2012,24.072,1
23995,2012,24.072,1
23996,2012,24.072,1
23997,2012,41.064,1
23998,2012,24.072,1
23999,2012,41.064,1
24000,2012,24.072,1
24001,2012,24.072,1
24002,2012,24.072,1
24003,2012,24.072,1
24004,2012,27.612,1
24005,2012,27.612,1
24006,2012,27.612,1
24007,2012,27.612,1
24008,2012,27.612,1
24009,2012,24.072,1
24010,2012,27.612,1
24011,2012,27.612,1
24012,2012,27.612,1
24013,2012,89.208,1
24014,2012,27.612,1
24015,2012,75.756,2
24015,2014,27.8905,1
24016,2012,27.612,1
24017,2012,27.612,1
24018,2012,27.612,1
24019,2012,27.612,1
24020,2012,27.612,1
24021,2012,27.612,1
24022,2012,27.612,1
24023,2012,27.612,1
24024,2012,27.612,1
24025,2012,27.612,1
24026,2012,27.612,1
24027,2012,27.612,1
24028,2012,27.612,1
24029,2012,27.612,1
24030,2012,27.612,1
24031,2012,27.612,1
24032,2012,24.072,1
24033,2012,24.072,1
24034,2012,33.4,1
24035,2012,24.072,1
24036,2012,27.612,1
24037,2012,27.612,1
24038,2012,27.612,1
24039,2012,27.612,1
24040,2012,27.612,1
24041,2012,27.612,1
24042,2012,27.612,1
24043,2012,27.612,1
24044,2012,27.612,1
24045,2012,27.612,1
24046,2012,27.612,1
24047,2012,27.612,1
24048,2012,27.612,1
24049,2012,27.612,1
24050,2012,27.612,1
24051,2012,27.612,1
24051,2014,27.8905,1
24052,2012,27.612,1
24053,2012,27.612,1
24054,2012,27.612,1
24055,2012,27.612,1
24056,2012,27.612,1
24057,2012,48.144,1
24058,2012,27.612,1
24059,2012,27.612,1
24060,2012,41.772,1
24061,2012,27.612,1
24062,2012,27.612,1
24063,2012,27.612,1
24064,2012,42.4,1
24065,2012,27.612,1
24066,2012,27.612,1
24067,2012,24.072,1
24068,2012,24.072,1
24069,2012,24.072,1
24070,2012,24.072,1
24071,2012,24.072,1
24072,2012,27.612,1
24073,2012,27.612,1
24074,2012,27.612,1
24075,2012,27.612,1
24076,2012,27.612,1
24077,2012,27.612,1
24078,2012,27.612,1
24079,2012,27.612,1
24080,2012,27.612,1
24080,2019,90.75,1
24081,2012,27.612,1
24082,2012,27.612,1
24083,2012,27.612,1
24084,2012,55.224,2
24085,2012,27.612,1
24086,2012,27.612,1
24087,2012,27.612,1
24088,2012,27.612,1
24089,2012,41.772,1
24090,2012,27.612,1
24091,2012,27.612,1
24092,2012,27.612,1
24093,2012,27.612,1
24094,2012,27.612,1
24095,2012,27.612,1
24096,2012,24.072,1
24097,2012,24.072,1
24098,2012,24.072,1
24099,2012,100.3,1
24100,2012,24.072,1
24101,2012,27.612,1
24102,2012,24.072,1
24103,2012,24.072,1
24104,2012,27.612,1
24105,2012,24.072,1
24106,2012,27.612,1
24107,2012,24.072,1
24108,2012,24.072,1
24109,2012,41.064,1
24110,2012,24.072,1
24111,2012,27.612,1
24112,2012,27.612,1
24113,2012,116.82001,2
24114,2012,27.612,1
24115,2012,27.612,1
24116,2012,27.612,1
24117,2012,27.612,1
24118,2012,27.612,1
24119,2012,23.4,1
24120,2012,27.612,1
24121,2012,24.072,1
24122,2012,24.072,1
24123,2012,24.072,1
24124,2012,24.072,1
24125,2012,27.612,1
24126,2012,177.0,1
24127,2012,27.612,1
24128,2012,27.612,1
24129,2012,24.072,1
24130,2012,24.072,1
24131,2012,24.072,1
24132,2012,24.072,1
24133,2012,24.072,1
24134,2012,27.612,1
24134,2014,48.521,1
24135,2012,24.072,1
24136,2012,0.0,2
24137,2012,48.144,2
24138,2012,27.612,1
24139,2012,27.612,1
24140,2012,24.072,1
24141,2012,27.612,1
24142,2012,36.4,1
24143,2012,27.612,1
24144,2012,27.612,1
24145,2012,27.612,1
24146,2012,27.612,1
24147,2012,27.612,1
24148,2012,27.612,1
24149,2012,24.072,1
24150,2012,24.072,1
24151,2012,41.064,1
24152,2012,24.072,1
24153,2012,27.612,1
24154,2012,27.612,1
24155,2012,27.612,1
24156,2012,24.072,1
24157,2012,24.072,1
24158,2012,27.612,1
24159,2012,24.072,1
24160,2012,27.612,1
24161,2012,40.044,2
24162,2012,27.612,1
24163,2012,27.612,1
24164,2012,27.612,1
24165,2012,27.612,1
24166,2012,0.0,2
24167,2012,55.224,2
24167,2014,90.75,1
24168,2012,24.072,1
24169,2012,27.612,1
24170,2012,75.048,1
24171,2012,27.612,1
24172,2012,48.144,1
24173,2012,24.072,1
24174,2012,27.612,1
24175,2012,24.072,1
24176,2012,24.072,1
24177,2012,27.612,1
24178,2012,27.612,1
24179,2012,27.612,1
24180,2012,27.612,1
24181,2012,27.612,1
24182,2012,42.4,1
24183,2012,27.612,1
24184,2012,27.612,1
24185,2012,27.612,1
24186,2012,27.612,1
24187,2012,27.612,1
24189,2012,27.612,1
24190,2012,27.612,1
24191,2012,41.064,1
24192,2012,24.072,1
24193,2012,24.072,1
24194,2012,27.612,1
24195,2012,24.072,1
24196,2012,27.612,1
24197,2012,24.072,1
24198,2012,27.612,1
24199,2012,51.684,2
24200,2012,27.612,1
24201,2012,27.612,1
24202,2012,27.612,1
24203,2012,27.612,1
24204,2012,27.612,1
24205,2012,27.612,1
24206,2012,27.612,1
24207,2012,27.612,1
24208,2012,27.612,1
24209,2012,27.612,1
24210,2012,27.612,1
24211,2012,27.612,1
24212,2012,48.144,1
24213,2012,24.072,1
24214,2012,24.072,1
24215,2012,10.188,2
24216,2012,75.048,1
24217,2012,42.4,1
24218,2012,27.612,1
24219,2012,27.612,1
24220,2012,24.072,1
24221,2012,24.072,1
24222,2012,24.072,1
24223,2012,24.072,1
24224,2012,24.072,1
24225,2012,27.612,1
24226,2012,27.612,1
24227,2012,27.612,1
24228,2012,27.612,1
24229,2012,27.612,1
24230,2012,27.612,1
24231,2012,24.072,1
24232,2012,24.072,1
24233,2012,27.612,1
24234,2012,55.926,2
24235,2012,27.612,1
24236,2012,24.072,1
24237,2012,24.072,1
24238,2012,42.4,1
24239,2012,24.072,1
24240,2012,27.612,1
24241,2012,41.064,1
24242,2012,27.612,1
24243,2012,24.072,1
24244,2012,27.612,1
24245,2012,27.612,1
24246,2012,27.612,1
24246,2013,27.8905,1
24247,2012,27.612,1
24248,2012,27.612,1
24249,2012,27.612,1
24250,2012,27.612,1
24251,2012,27.612,1
24252,2012,24.072,1
24253,2012,41.064,1
24254,2012,33.4,1
24255,2012,24.072,1
24256,2012,24.072,1
24258,2012,24.072,1
24259,2012,27.612,1
24260,2012,27.612,1
24261,2012,27.612,1
24262,2012,27.612,1
24264,2012,41.772,1
24267,2012,89.208,1
24267,2014,97.04199,2
24268,2012,558.29004,2
24269,2012,68.676,1
24270,2012,27.612,1
24271,2012,55.224,2
24272,2012,27.612,1
24273,2012,27.612,1
24274,2012,27.612,1
24275,2012,27.612,1
24276,2012,27.612,1
24277,2012,27.612,1
24278,2012,27.612,1
24279,2012,24.072,1
24280,2012,24.072,1
24281,2012,24.072,1
24282,2012,24.072,1
24283,2012,39.4,1
24284,2012,27.612,1
24285,2012,27.612,1
24286,2012,27.612,1
24287,2012,48.144,1
24288,2012,27.612,1
24290,2012,0.0,2
24291,2012,27.612,1
24292,2012,27.612,1
24293,2012,27.612,1
24294,2012,27.612,1
24295,2012,27.612,1
24296,2012,27.612,1
24297,2012,27.612,1
24298,2012,27.612,1
24298,2018,90.75,1
24299,2012,24.072,1
24300,2012,27.612,1
24301,2012,27.612,1
24302,2012,24.072,1
24303,2012,27.612,1
24304,2012,101.028,2
24304,2013,347.27,1
24304,2016,405.35,1
24305,2012,27.612,1
24306,2012,24.072,1
24307,2012,24.072,1
24308,2012,24.072,1
24309,2012,24.072,1
24310,2012,24.072,1
24311,2012,24.072,1
24312,2012,27.612,1
24313,2012,27.612,1
24314,2012,27.612,1
24315,2012,27.612,1
24316,2012,27.612,1
24317,2012,48.144,1
24318,2012,27.612,1
24319,2012,27.612,1
24320,2012,24.072,1
24321,2012,24.072,1
24322,2012,27.612,1
24323,2012,27.612,1
24324,2012,27.612,1
24325,2012,27.612,1
24326,2012,27.612,1
24327,2012,27.612,1
24328,2012,27.612,1
24329,2012,27.612,1
24330,2012,24.072,1
24331,2012,24.072,1
24332,2012,24.072,1
24333,2012,24.072,1
24334,2012,24.072,1
24335,2012,27.612,1
24336,2012,24.072,1
24337,2012,27.612,1
24338,2012,24.072,1
24339,2012,27.612,1
24340,2012,27.612,1
24341,2012,27.612,1
24342,2012,27.612,1
24343,2012,27.612,1
24343,2014,27.8905,1
24344,2012,27.612,1
24345,2012,27.612,1
24347,2012,27.612,1
24348,2012,27.612,1
24349,2012,27.612,1
24350,2012,27.612,1
24351,2012,27.612,1
24352,2012,27.612,1
24353,2012,24.072,1
24354,2012,39.4,1
24355,2012,24.072,1
24356,2012,24.072,1
24357,2012,27.612,1
24358,2012,27.612,1
24359,2012,27.612,1
24360,2012,41.772,1
24361,2012,24.072,1
24362,2012,41.064,1
24363,2012,24.072,1
24364,2012,48.144,2
24365,2012,24.072,1
24366,2012,24.072,1
24367,2012,27.612,1
24368,2012,27.612,1
24369,2012,55.5025,2
24370,2012,27.612,1
24371,2012,27.612,1
24372,2012,27.612,1
24373,2012,24.072,1
24374,2012,24.072,1
24375,2012,24.072,1
24376,2012,10061.65,2
24376,2016,13349.57,3
24377,2012,27.612,1
24378,2012,27.612,1
24379,2012,27.612,1
24380,2012,27.612,1
24381,2012,27.612,1
24382,2012,27.612,1
24383,2012,27.612,1
24384,2012,27.612,1
24385,2012,27.612,1
24386,2012,39.4,1
24387,2012,24.072,1
24388,2012,24.072,1
24389,2012,24.072,1
24390,2012,24.072,1
24391,2012,41.064,1
24392,2012,27.612,1
24393,2012,27.612,1
24394,2012,27.612,1
24395,2012,27.612,1
24396,2012,27.612,1
24397,2012,27.612,1
24398,2012,24.072,1
24399,2012,24.072,1
2440,2007,4947.4,4
2440,2008,0.0,2
24400,2012,24.072,1
24401,2012,24.072,1
24402,2012,24.072,1
24403,2012,24.072,1
24404,2012,27.612,1
24405,2012,27.612,1
24406,2012,27.612,1
24408,2012,24.072,1
24409,2012,24.072,1
24410,2012,24.072,1
24411,2012,27.612,1
24412,2012,27.612,1
24413,2012,48.144,1
24414,2012,27.612,1
24415,2012,27.612,1
24416,2012,24.072,1
24417,2012,24.072,1
24418,2012,24.072,1
24419,2012,24.072,1
24420,2012,27.612,1
24421,2012,27.612,1
24422,2012,27.612,1
24423,2012,27.612,1
24425,2012,33.4,1
24426,2012,24.072,1
24427,2012,39.4,1
24428,2012,41.064,1
24429,2012,27.612,1
24430,2012,27.612,1
24431,2012,27.612,1
24432,2012,27.612,1
24433,2012,27.612,1
24434,2012,27.612,1
24435,2012,42.108,1
24436,2012,27.612,1
24437,2012,27.612,1
24438,2012,27.612,1
24439,2012,143.016,1
24439,2014,27.8905,1
24440,2012,24.072,1
24441,2012,27.612,1
24442,2012,27.612,1
24443,2012,24.072,1
24444,2012,24.072,1
24445,2012,24.072,1
24446,2012,27.612,1
24447,2012,27.612,1
24448,2012,27.612,1
24449,2012,27.612,1
24450,2012,27.612,1
24451,2012,27.612,1
24452,2012,27.612,1
24453,2012,27.612,1
24454,2012,27.612,1
24455,2012,27.612,1
24457,2012,27.612,1
24458,2012,27.612,1
24459,2012,27.612,1
24460,2012,27.612,1
24461,2012,27.612,1
24462,2012,24.072,1
24463,2012,24.072,1
24464,2012,38.232,1
24465,2012,24.072,1
24466,2012,41.772,1
24467,2012,27.612,1
24468,2012,27.612,1
24469,2012,27.612,1
24469,2013,27.8905,1
24470,2012,24.072,1
24471,2012,24.072,1
24472,2012,24.072,1
24473,2012,27.612,1
24474,2012,27.612,1
24475,2012,27.612,1
24476,2012,27.612,1
24477,2012,27.612,1
24478,2012,27.612,1
24479,2012,27.612,1
24480,2012,27.612,1
24481,2012,24.072,1
24482,2012,24.072,1
24483,2012,39.4,1
24484,2012,27.612,1
24485,2012,27.612,1
24486,2012,41.772,1
24487,2012,24.072,1
24488,2012,27.612,1
24489,2012,48.144,1
24490,2012,27.612,1
24491,2012,27.612,1
24492,2012,27.612,1
24493,2012,27.612,1
24494,2012,27.612,1
24495,2012,24.072,1
24496,2012,38.232,1
24497,2012,24.072,1
24498,2012,24.072,1
24499,2012,24.072,1
24500,2012,24.072,1
24501,2012,27.612,1
24502,2012,27.612,1
24503,2012,24.072,1
24504,2012,27.612,1
24505,2012,27.612,1
24506,2012,27.612,1
24507,2012,27.612,1
24508,2012,27.612,1
24509,2012,27.612,1
24510,2012,27.612,1
24511,2012,27.612,1
24512,2012,24.072,1
24513,2012,24.072,1
24514,2012,24.072,1
24515,2012,39.4,1
24516,2012,24.072,1
24517,2012,33.4,1
24518,2012,24.072,1
24519,2012,27.612,1
24520,2012,27.612,1
24521,2012,27.612,1
24522,2012,27.612,1
24523,2012,27.612,1
24524,2012,24.072,1
24525,2012,24.072,1
24526,2012,24.072,1
24527,2012,24.072,1
24528,2012,27.612,1
24529,2012,27.612,1
24530,2012,27.612,1
24531,2012,27.612,1
24532,2012,24.072,1
24533,2012,24.072,1
24534,2012,24.072,1
24535,2012,24.072,1
24536,2012,39.4,1
24537,2012,24.072,1
24538,2012,24.072,1
24539,2012,27.612,1
24540,2012,27.612,1
24541,2012,27.612,1
24542,2012,27.612,1
24543,2012,27.612,1
24544,2012,27.612,1
24545,2012,27.612,1
24545,2013,24.2605,1
24546,2012,27.612,1
24547,2012,27.612,1
24548,2012,24.072,1
24549,2012,24.072,1
24550,2012,39.4,1
24551,2012,24.072,1
24552,2012,24.072,1
24553,2012,55.5025,2
24554,2012,48.144,1
24555,2012,24.072,1
24556,2012,2420.0,4
24556,2013,7260.0,12
24556,2014,4840.0,7
24556,2015,4235.0,5
24556,2016,2420.0,2
24556,2017,6800.2,7
24556,2018,4363.56,5
24556,2019,1573.0,2
24557,2012,24.072,1
24558,2012,24.072,1
24559,2012,28.314,1
24560,2012,28.314,1
24561,2012,28.314,1
24562,2012,49.368,2
24563,2012,28.314,1
24564,2012,28.314,1
24565,2012,27.612,1
24566,2012,28.314,1
24567,2012,28.314,1
24568,2012,24.684,1
24569,2012,59.532,1
24570,2012,33.4,1
24571,2012,24.684,1
24572,2012,24.684,1
24573,2012,24.684,1
24574,2012,24.684,1
24575,2012,33.4,1
24576,2012,24.684,1
24577,2012,28.314,1
24578,2012,28.314,1
24579,2012,28.314,1
24580,2012,28.314,1
24581,2012,28.314,1
24582,2012,28.314,1
24583,2012,28.314,1
24584,2012,28.314,1
24585,2012,39.4,1
24586,2012,24.684,1
24587,2012,24.684,1
24588,2012,24.684,1
24589,2012,28.314,1
24590,2012,28.314,1
24591,2012,28.314,1
24592,2012,28.314,1
24593,2012,24.684,1
24594,2012,28.314,1
24595,2012,28.314,1
24596,2012,0.0,2
24597,2012,28.314,1
24598,2012,28.314,1
24599,2012,28.314,1
24600,2012,28.314,1
24601,2012,49.368,1
24602,2012,28.314,1
24603,2012,28.314,1
24604,2012,49.368,1
24605,2012,28.314,1
24606,2012,28.314,1
24607,2012,28.314,1
24608,2012,28.314,1
24609,2012,28.314,1
24610,2012,28.314,1
24611,2012,28.314,1
24612,2012,28.314,1
24613,2012,28.314,1
24614,2012,28.314,1
24615,2012,28.314,1
24616,2012,28.314,1
24617,2012,28.314,1
24618,2012,28.314,1
24619,2012,28.314,1
24620,2012,24.684,1
24621,2012,24.684,1
24622,2012,24.684,1
24623,2012,24.684,1
24624,2012,28.314,1
24625,2012,28.314,1
24626,2012,28.314,1
24627,2012,42.108,1
24628,2012,28.314,1
24629,2012,24.684,1
24630,2012,39.4,1
24631,2012,49.368,1
24633,2012,24.684,1
24634,2012,28.314,1
24635,2012,28.314,1
24636,2012,28.314,1
24637,2012,28.314,1
24638,2012,28.314,1
24639,2012,49.368,1
24640,2012,28.314,1
24641,2012,24.684,1
24642,2012,42.108,1
24643,2012,24.684,1
24644,2012,28.314,1
24645,2012,28.314,1
24646,2012,28.314,1
24647,2012,28.314,1
24648,2012,28.314,1
24649,2012,14048.1,1
24649,2013,91370.125,23
24649,2014,108459.76,32
24649,2015,231797.36,48
24649,2016,131995.3,27
24649,2017,244247.69,31
24649,2018,283263.47,25
24649,2019,266715.53,30
24649,2020,315001.62,28
24649,2021,342999.7,27
24649,2022,326329.25,24
24650,2012,24.684,1
24651,2012,28.314,1
24652,2012,24.684,1
24653,2012,59.532,1
24654,2012,24.684,1
24655,2012,28.314,1
24656,2012,42.108,1
24657,2012,1089.0,3
24658,2012,28.314,1
24659,2012,28.314,1
24660,2012,28.314,1
24661,2012,28.314,1
24662,2012,28.314,1
24663,2012,28.314,1
24664,2012,28.314,1
24665,2012,28.314,1
24666,2012,28.314,1
24667,2012,28.314,1
24668,2012,28.314,1
24669,2012,28.314,1
24670,2012,28.314,1
24671,2012,28.314,1
24672,2012,28.314,1
24673,2012,28.314,1
24674,2012,28.314,1
24675,2012,24.684,1
24676,2012,24.684,1
24677,2012,24.684,1
24678,2012,24.684,1
24679,2012,28.314,1
24680,2012,28.314,1
24681,2012,24.684,1
24682,2012,28.314,1
24683,2012,28.314,1
24684,2012,24.684,1
24685,2012,28.314,1
24686,2012,28.314,1
24687,2012,28.314,1
24688,2012,28.314,3
24689,2012,24.684,1
24689,2015,90.75,1
24690,2012,24.684,1
24691,2012,39.4,1
24692,2012,24.684,1
24693,2012,49.368,1
24694,2012,28.314,1
24695,2012,28.314,1
24696,2012,24.684,1
24697,2012,28.314,1
24698,2012,28.314,1
24699,2012,28.314,1
24700,2012,0.0,2
24701,2012,28.314,1
24702,2012,28.314,1
24703,2012,24.684,1
24704,2012,28.314,1
24705,2012,28.314,1
24706,2012,28.314,1
24707,2012,28.314,1
24708,2012,28.314,1
24709,2012,28.314,1
24710,2012,28.314,1
24711,2012,28.314,1
24712,2012,28.314,1
24713,2012,28.314,1
24714,2012,17.424,1
24715,2012,28.314,1
24716,2012,28.314,1
24717,2012,28.314,1
24718,2012,28.314,1
24719,2012,28.314,1
24720,2012,28.314,1
24721,2012,28.314,1
24722,2012,28.314,1
24723,2012,28.314,1
24724,2012,28.314,1
24725,2012,28.314,1
24726,2012,28.314,1
24727,2012,28.314,1
24728,2012,28.314,1
24729,2012,28.314,1
24730,2012,28.314,1
24731,2012,24.684,1
24732,2012,28.314,1
24733,2012,24.684,1
24734,2012,24.684,1
24735,2012,24.684,1
24736,2012,24.684,1
24737,2012,24.684,1
24738,2012,24.684,1
24739,2012,42.108,1
24740,2012,33.4,1
24741,2012,28.314,1
24742,2012,28.314,1
24743,2012,28.314,1
24744,2012,28.314,1
24745,2012,28.314,1
24746,2012,27.8905,1
24747,2012,28.314,1
24748,2012,70.422,1
24749,2012,28.314,1
24750,2012,28.314,1
24751,2012,28.314,1
24752,2012,28.314,1
24753,2012,27.8905,1
24754,2012,28.314,1
